long,lat,group,order,region,subregion,state,longCent,latCent
-76.71331787109375,36.33698272705078,39,9884,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.73050689697266,36.34271240234375,39,9885,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.74769592285156,36.33698272705078,39,9886,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.74769592285156,36.33125305175781,39,9887,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.74769592285156,36.31406784057617,39,9888,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.72477722167969,36.2911491394043,39,9889,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.71331787109375,36.273956298828125,39,9890,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.70758819580078,36.25676727294922,39,9891,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.71904754638672,36.233848571777344,39,9892,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.73050689697266,36.22239303588867,39,9893,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.74769592285156,36.210933685302734,39,9894,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.74769592285156,36.19374084472656,39,9895,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.74769592285156,36.165096282958984,39,9896,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.736236572265625,36.08488464355469,39,9897,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.71331787109375,36.0333137512207,39,9898,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.690399169921875,36.004669189453125,39,9899,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.6846694946289,35.99320983886719,39,9900,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.690399169921875,35.98175048828125,39,9901,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.71904754638672,35.97029113769531,39,9902,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.73050689697266,35.94164276123047,39,9903,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.73050689697266,35.93018341064453,39,9904,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.72477722167969,35.918724060058594,39,9905,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.67893981933594,35.918724060058594,39,9906,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.552886962890625,35.94164276123047,39,9907,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.507049560546875,35.94164276123047,39,9908,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.466949462890625,35.94737243652344,39,9909,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.44403076171875,35.97029113769531,39,9910,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.415374755859375,35.97602081298828,39,9911,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.398193359375,35.97602081298828,39,9912,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.38673400878906,35.96455764770508,39,9913,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.38673400878906,35.94737243652344,39,9914,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.38673400878906,35.93018341064453,39,9915,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.375274658203125,35.92445373535156,39,9916,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.34662628173828,35.92445373535156,39,9917,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.31224822998047,35.93018341064453,39,9918,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.30078887939453,35.9359130859375,39,9919,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.283599853515625,35.958831787109375,39,9920,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.2320327758789,35.97602081298828,39,9921,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.146087646484375,35.98175048828125,39,9922,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.07733917236328,35.98175048828125,39,9923,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.0372314453125,35.97029113769531,39,9924,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.02577209472656,35.958831787109375,39,9925,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.054412841796875,35.94164276123047,39,9926,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.0200424194336,35.93018341064453,39,9927,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.03150177001953,35.88434600830078,39,9928,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.060150146484375,35.87862014770508,39,9929,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.07733917236328,35.872886657714844,39,9930,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.07733917236328,35.861427307128906,39,9931,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.054412841796875,35.84996795654297,39,9932,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.0486831665039,35.80413055419922,39,9933,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.0486831665039,35.79267501831055,39,9934,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.08306884765625,35.78694534301758,39,9935,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.09452056884766,35.77548599243164,39,9936,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.09452056884766,35.7640266418457,39,9937,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.060150146484375,35.752567291259766,39,9938,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.0486831665039,35.7468376159668,39,9939,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.054412841796875,35.72964859008789,39,9940,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.04296112060547,35.69527053833008,39,9941,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.054412841796875,35.67808151245117,39,9942,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.105987548828125,35.69527053833008,39,9943,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.146087646484375,35.70100021362305,39,9944,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.13462829589844,35.68954086303711,39,9945,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.1117172241211,35.6723518371582,39,9946,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.07733917236328,35.65516662597656,39,9947,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.03150177001953,35.64943313598633,39,9948,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.0200424194336,35.65516662597656,39,9949,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.0200424194336,35.666622161865234,39,9950,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.008575439453125,35.712459564208984,39,9951,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.98566436767578,35.74110794067383,39,9952,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.98566436767578,35.781211853027344,39,9953,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.97420501708984,35.81559371948242,39,9954,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.97993469238281,35.867156982421875,39,9955,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.97420501708984,35.88434600830078,39,9956,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.95701599121094,35.90153884887695,39,9957,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.93409729003906,35.907264709472656,39,9958,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.88253021240234,35.90153884887695,39,9959,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.88825988769531,35.93018341064453,39,9960,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.876800537109375,35.9359130859375,39,9961,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.8538818359375,35.94164276123047,39,9962,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.84815216064453,35.96455764770508,39,9963,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.76793670654297,35.918724060058594,39,9964,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.76220703125,35.88434600830078,39,9965,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.73355865478516,35.83278274536133,39,9966,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.71064758300781,35.821319580078125,39,9967,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.70491790771484,35.80986404418945,39,9968,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.71064758300781,35.77548599243164,39,9969,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.72782897949219,35.74110794067383,39,9970,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.71064758300781,35.70100021362305,39,9971,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.71064758300781,35.69527053833008,39,9972,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.745025634765625,35.70100021362305,39,9973,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.75647735595703,35.70100021362305,39,9974,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.76220703125,35.68381118774414,39,9975,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.739288330078125,35.63797378540039,39,9976,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.73355865478516,35.620784759521484,39,9977,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.739288330078125,35.59786605834961,39,9978,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.79659271240234,35.56922149658203,39,9979,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.82523345947266,35.56349182128906,39,9980,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.84242248535156,35.58641052246094,39,9981,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.86534118652344,35.60932922363281,39,9982,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.876800537109375,35.59786605834961,39,9983,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.89971923828125,35.56922149658203,39,9984,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.90544891357422,35.53483963012695,39,9985,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.945556640625,35.53483963012695,39,9986,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.95701599121094,35.52338409423828,39,9987,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.968475341796875,35.47181701660156,39,9988,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-75.98566436767578,35.460357666015625,39,9989,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.00285339355469,35.42598342895508,39,9990,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.0200424194336,35.42598342895508,39,9991,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.03150177001953,35.44316864013672,39,9992,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.054412841796875,35.454627990722656,39,9993,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.060150146484375,35.44890213012695,39,9994,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.060150146484375,35.414520263671875,39,9995,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.060150146484375,35.38014602661133,39,9996,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.07733917236328,35.368682861328125,39,9997,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.100250244140625,35.368682861328125,39,9998,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.12889862060547,35.35149383544922,39,9999,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.146087646484375,35.33430862426758,39,10000,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.2033920288086,35.345767974853516,39,10001,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.2320327758789,35.368682861328125,39,10002,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.25495147705078,35.368682861328125,39,10003,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.26641082763672,35.345767974853516,39,10004,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.289337158203125,35.35722732543945,39,10005,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.31797790527344,35.3916015625,39,10006,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.33516693115234,35.4030647277832,39,10007,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.34662628173828,35.3916015625,39,10008,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.34662628173828,35.35722732543945,39,10009,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.36381530761719,35.35149383544922,39,10010,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.375274658203125,35.35722732543945,39,10011,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.39246368408203,35.3858757019043,39,10012,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.375274658203125,35.42598342895508,39,10013,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.398193359375,35.44316864013672,39,10014,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.40392303466797,35.44316864013672,39,10015,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.415374755859375,35.414520263671875,39,10016,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.44976043701172,35.408790588378906,39,10017,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.4726791381836,35.3858757019043,39,10018,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.51851654052734,35.3858757019043,39,10019,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.54142761230469,35.460357666015625,39,10020,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.54715728759766,35.4832763671875,39,10021,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.53570556640625,35.49473571777344,39,10022,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.466949462890625,35.506195068359375,39,10023,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.466949462890625,35.52911376953125,39,10024,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.44403076171875,35.552032470703125,39,10025,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.47840881347656,35.56922149658203,39,10026,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.49559783935547,35.56922149658203,39,10027,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.49559783935547,35.55775833129883,39,10028,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.49559783935547,35.53483963012695,39,10029,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.512786865234375,35.52338409423828,39,10030,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.54715728759766,35.53483963012695,39,10031,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.58726501464844,35.52338409423828,39,10032,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.63310241699219,35.552032470703125,39,10033,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.66175842285156,35.552032470703125,39,10034,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.67321014404297,35.53483963012695,39,10035,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.66175842285156,35.52338409423828,39,10036,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.63310241699219,35.506195068359375,39,10037,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.598724365234375,35.4832763671875,39,10038,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.61592102050781,35.466087341308594,39,10039,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.5929946899414,35.42598342895508,39,10040,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.598724365234375,35.408790588378906,39,10041,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.61592102050781,35.3916015625,39,10042,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.63310241699219,35.3916015625,39,10043,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.67321014404297,35.420249938964844,39,10044,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.690399169921875,35.42598342895508,39,10045,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.70758819580078,35.42598342895508,39,10046,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.74769592285156,35.42598342895508,39,10047,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.79353332519531,35.44316864013672,39,10048,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.79926300048828,35.454627990722656,39,10049,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.79353332519531,35.47754669189453,39,10050,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.80499267578125,35.4832763671875,39,10051,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.81645202636719,35.4832763671875,39,10052,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.83937072753906,35.460357666015625,39,10053,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.850830078125,35.454627990722656,39,10054,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.86228942871094,35.460357666015625,39,10055,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.99979400634766,35.506195068359375,39,10056,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-77.0169906616211,35.500465393066406,39,10057,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-77.02272033691406,35.4832763671875,39,10058,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-77.02272033691406,35.47754669189453,39,10059,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.97688293457031,35.460357666015625,39,10060,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.97688293457031,35.44316864013672,39,10061,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.97115325927734,35.43743896484375,39,10062,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.93104553222656,35.44316864013672,39,10063,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.90812683105469,35.42598342895508,39,10064,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.89093780517578,35.414520263671875,39,10065,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.868011474609375,35.414520263671875,39,10066,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.84510040283203,35.414520263671875,39,10067,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.82218170166016,35.4030647277832,39,10068,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.82218170166016,35.38014602661133,39,10069,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.81645202636719,35.368682861328125,39,10070,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.78780364990234,35.38014602661133,39,10071,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.75342559814453,35.38014602661133,39,10072,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.74769592285156,35.368682861328125,39,10073,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.74769592285156,35.36295700073242,39,10074,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.76488494873047,35.345767974853516,39,10075,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.76488494873047,35.33430862426758,39,10076,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.74769592285156,35.328575134277344,39,10077,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.690399169921875,35.345767974853516,39,10078,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.66175842285156,35.34003829956055,39,10079,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.650299072265625,35.33430862426758,39,10080,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.650299072265625,35.30565643310547,39,10081,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.63310241699219,35.2942008972168,39,10082,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.62737274169922,35.2942008972168,39,10083,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.61019134521484,35.328575134277344,39,10084,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.58726501464844,35.328575134277344,39,10085,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.5643539428711,35.32284927368164,39,10086,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.54142761230469,35.3113899230957,39,10087,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.507049560546875,35.3113899230957,39,10088,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.49559783935547,35.3113899230957,39,10089,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.47840881347656,35.299930572509766,39,10090,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.48413848876953,35.27701187133789,39,10091,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.4898681640625,35.24263381958008,39,10092,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.5013198852539,35.23690414428711,39,10093,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.53570556640625,35.24263381958008,39,10094,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.552886962890625,35.24263381958008,39,10095,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.51851654052734,35.213985443115234,39,10096,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.51851654052734,35.19679641723633,39,10097,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.52997589111328,35.19106674194336,39,10098,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.58153533935547,35.208255767822266,39,10099,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.604461669921875,35.18533706665039,39,10100,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.63310241699219,35.18533706665039,39,10101,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.63883209228516,35.17387771606445,39,10102,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.63310241699219,35.162418365478516,39,10103,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.598724365234375,35.15095901489258,39,10104,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.57008361816406,35.15669250488281,39,10105,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.552886962890625,35.162418365478516,39,10106,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.53570556640625,35.15669250488281,39,10107,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.52997589111328,35.139503479003906,39,10108,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.558624267578125,35.122310638427734,39,10109,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.5643539428711,35.11085510253906,39,10110,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.58726501464844,35.099395751953125,39,10111,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.61019134521484,35.08793640136719,39,10112,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.63310241699219,35.047828674316406,39,10113,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.650299072265625,35.04209899902344,39,10114,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.67893981933594,35.04209899902344,39,10115,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.70186614990234,35.02490997314453,39,10116,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.71331787109375,35.001991271972656,39,10117,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.74769592285156,35.001991271972656,39,10118,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.782073974609375,34.97907257080078,39,10119,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.81072235107422,34.97907257080078,39,10120,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.86228942871094,35.01918029785156,39,10121,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.88520812988281,35.02490997314453,39,10122,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.913848876953125,35.03636932373047,39,10123,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.93104553222656,35.07074737548828,39,10124,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.94823455810547,35.07647705078125,39,10125,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.97688293457031,35.07647705078125,39,10126,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.98261260986328,35.093666076660156,39,10127,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-77.03417205810547,35.13377380371094,39,10128,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-77.05709075927734,35.15669250488281,39,10129,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-77.06855773925781,35.15669250488281,39,10130,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-77.07427978515625,35.139503479003906,39,10131,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-77.06855773925781,35.11658477783203,39,10132,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-77.07427978515625,35.10512161254883,39,10133,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-77.08573913574219,35.093666076660156,39,10134,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-77.03990173339844,35.07074737548828,39,10135,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.97115325927734,35.013450622558594,39,10136,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.94823455810547,34.98480224609375,39,10137,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.93104553222656,34.961883544921875,39,10138,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.89093780517578,34.956153869628906,39,10139,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.85655975341797,34.9332389831543,39,10140,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.8279037475586,34.9332389831543,39,10141,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.79926300048828,34.92750930786133,39,10142,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.782073974609375,34.916046142578125,39,10143,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.76488494873047,34.90459060668945,39,10144,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.741973876953125,34.916046142578125,39,10145,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.72477722167969,34.9332389831543,39,10146,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.70758819580078,34.9504280090332,39,10147,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.67893981933594,34.956153869628906,39,10148,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.66748046875,34.956153869628906,39,10149,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.66175842285156,34.9332389831543,39,10150,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
-76.66748046875,34.90459060668945,39,10151,north carolina,main,North Carolina,-79.40853643128459,35.54460811936018
