stateFP,countyFP,gender,ageGroup,population,state,county
36,055,Female,0-17,78154,NY,monroe
36,055,Female,0-17,78154,NY,monroe
36,055,Female,18-24,39093,NY,monroe
36,055,Female,18-24,39093,NY,monroe
36,055,Female,18-24,39093,NY,monroe
36,055,Female,18-24,39093,NY,monroe
36,055,Female,25-34,52421,NY,monroe
36,055,Female,25-34,52421,NY,monroe
36,055,Female,25-34,52421,NY,monroe
36,055,Female,25-34,52421,NY,monroe
36,055,Female,35-44,43978,NY,monroe
36,055,Female,35-44,43978,NY,monroe
36,055,Female,35-44,43978,NY,monroe
36,055,Female,35-44,43978,NY,monroe
36,055,Female,45-54,53332,NY,monroe
36,055,Female,45-54,53332,NY,monroe
36,055,Female,45-54,53332,NY,monroe
36,055,Female,45-54,53332,NY,monroe
36,055,Female,55-64,52293,NY,monroe
36,055,Female,55-64,52293,NY,monroe
36,055,Female,55-64,52293,NY,monroe
36,055,Female,55-64,52293,NY,monroe
36,055,Female,65+,67760,NY,monroe
36,055,Female,65+,67760,NY,monroe
36,055,Female,65+,67760,NY,monroe
36,055,Female,65+,67760,NY,monroe
36,055,Male,0-17,81360,NY,monroe
36,055,Male,0-17,81360,NY,monroe
36,055,Male,0-17,81360,NY,monroe
36,055,Male,0-17,81360,NY,monroe
36,055,Male,18-24,39908,NY,monroe
36,055,Male,18-24,39908,NY,monroe
36,055,Male,18-24,39908,NY,monroe
36,055,Male,18-24,39908,NY,monroe
36,055,Male,25-34,51346,NY,monroe
36,055,Male,25-34,51346,NY,monroe
36,055,Male,25-34,51346,NY,monroe
36,055,Male,25-34,51346,NY,monroe
36,055,Male,35-44,40508,NY,monroe
36,055,Male,35-44,40508,NY,monroe
36,055,Male,35-44,40508,NY,monroe
36,055,Male,35-44,40508,NY,monroe
36,055,Male,45-54,49510,NY,monroe
36,055,Male,45-54,49510,NY,monroe
36,055,Male,45-54,49510,NY,monroe
36,055,Male,45-54,49510,NY,monroe
36,055,Male,55-64,48110,NY,monroe
36,055,Male,55-64,48110,NY,monroe
36,055,Male,55-64,48110,NY,monroe
36,055,Male,55-64,48110,NY,monroe
36,055,Male,65+,50907,NY,monroe
36,055,Male,65+,50907,NY,monroe
36,055,Male,65+,50907,NY,monroe
36,055,Male,65+,50907,NY,monroe
36,057,Female,0-17,5484,NY,montgomery
36,057,Female,0-17,5484,NY,montgomery
36,057,Female,0-17,5484,NY,montgomery
36,057,Female,0-17,5484,NY,montgomery
36,057,Female,18-24,1989,NY,montgomery
36,057,Female,18-24,1989,NY,montgomery
36,057,Female,18-24,1989,NY,montgomery
36,057,Female,18-24,1989,NY,montgomery
36,057,Female,25-34,3098,NY,montgomery
36,057,Female,25-34,3098,NY,montgomery
36,057,Female,25-34,3098,NY,montgomery
36,057,Female,25-34,3098,NY,montgomery
36,057,Female,35-44,2764,NY,montgomery
36,057,Female,35-44,2764,NY,montgomery
36,057,Female,35-44,2764,NY,montgomery
36,057,Female,35-44,2764,NY,montgomery
36,057,Female,45-54,3360,NY,montgomery
36,057,Female,45-54,3360,NY,montgomery
36,057,Female,45-54,3360,NY,montgomery
36,057,Female,45-54,3360,NY,montgomery
36,057,Female,55-64,3488,NY,montgomery
36,057,Female,55-64,3488,NY,montgomery
36,057,Female,55-64,3488,NY,montgomery
36,057,Female,55-64,3488,NY,montgomery
36,057,Female,65+,4965,NY,montgomery
36,057,Female,65+,4965,NY,montgomery
36,057,Female,65+,4965,NY,montgomery
36,057,Female,65+,4965,NY,montgomery
36,057,Male,0-17,5842,NY,montgomery
36,057,Male,0-17,5842,NY,montgomery
36,057,Male,0-17,5842,NY,montgomery
36,057,Male,0-17,5842,NY,montgomery
36,057,Male,18-24,2059,NY,montgomery
36,057,Male,18-24,2059,NY,montgomery
36,057,Male,18-24,2059,NY,montgomery
36,057,Male,18-24,2059,NY,montgomery
36,057,Male,25-34,3019,NY,montgomery
36,057,Male,25-34,3019,NY,montgomery
36,057,Male,25-34,3019,NY,montgomery
36,057,Male,25-34,3019,NY,montgomery
36,057,Male,35-44,2773,NY,montgomery
36,057,Male,35-44,2773,NY,montgomery
36,057,Male,35-44,2773,NY,montgomery
36,057,Male,35-44,2773,NY,montgomery
36,057,Male,45-54,3274,NY,montgomery
36,057,Male,45-54,3274,NY,montgomery
36,057,Male,45-54,3274,NY,montgomery
36,057,Male,45-54,3274,NY,montgomery
36,057,Male,55-64,3498,NY,montgomery
36,057,Male,55-64,3498,NY,montgomery
36,057,Male,55-64,3498,NY,montgomery
36,057,Male,55-64,3498,NY,montgomery
36,057,Male,65+,3887,NY,montgomery
36,057,Male,65+,3887,NY,montgomery
36,057,Male,65+,3887,NY,montgomery
36,057,Male,65+,3887,NY,montgomery
36,059,Female,0-17,145525,NY,nassau
36,059,Female,0-17,145525,NY,nassau
36,059,Female,0-17,145525,NY,nassau
36,059,Female,0-17,145525,NY,nassau
36,059,Female,18-24,59628,NY,nassau
36,059,Female,18-24,59628,NY,nassau
36,059,Female,18-24,59628,NY,nassau
36,059,Female,18-24,59628,NY,nassau
36,059,Female,25-34,77167,NY,nassau
36,059,Female,25-34,77167,NY,nassau
36,059,Female,25-34,77167,NY,nassau
36,059,Female,25-34,77167,NY,nassau
36,059,Female,35-44,83995,NY,nassau
36,059,Female,35-44,83995,NY,nassau
36,059,Female,35-44,83995,NY,nassau
36,059,Female,35-44,83995,NY,nassau
36,059,Female,45-54,105865,NY,nassau
36,059,Female,45-54,105865,NY,nassau
36,059,Female,45-54,105865,NY,nassau
36,059,Female,45-54,105865,NY,nassau
36,059,Female,55-64,98598,NY,nassau
36,059,Female,55-64,98598,NY,nassau
36,059,Female,55-64,98598,NY,nassau
36,059,Female,55-64,98598,NY,nassau
36,059,Female,65+,130573,NY,nassau
36,059,Female,65+,130573,NY,nassau
36,059,Female,65+,130573,NY,nassau
36,059,Female,65+,130573,NY,nassau
36,059,Male,0-17,152979,NY,nassau
36,059,Male,0-17,152979,NY,nassau
36,059,Male,0-17,152979,NY,nassau
36,059,Male,0-17,152979,NY,nassau
36,059,Male,18-24,62433,NY,nassau
36,059,Male,18-24,62433,NY,nassau
36,059,Male,18-24,62433,NY,nassau
36,059,Male,18-24,62433,NY,nassau
36,059,Male,25-34,78656,NY,nassau
36,059,Male,25-34,78656,NY,nassau
36,059,Male,25-34,78656,NY,nassau
36,059,Male,25-34,78656,NY,nassau
36,059,Male,35-44,80289,NY,nassau
36,059,Male,35-44,80289,NY,nassau
36,059,Male,35-44,80289,NY,nassau
36,059,Male,35-44,80289,NY,nassau
36,059,Male,45-54,98107,NY,nassau
36,059,Male,45-54,98107,NY,nassau
36,059,Male,45-54,98107,NY,nassau
36,059,Male,45-54,98107,NY,nassau
36,059,Male,55-64,91269,NY,nassau
36,059,Male,55-64,91269,NY,nassau
36,059,Male,55-64,91269,NY,nassau
36,059,Male,55-64,91269,NY,nassau
36,059,Male,65+,97985,NY,nassau
36,059,Male,65+,97985,NY,nassau
36,059,Male,65+,97985,NY,nassau
36,059,Male,65+,97985,NY,nassau
36,061,Female,0-17,118783,NY,new york
36,061,Female,0-17,118783,NY,new york
36,061,Female,0-17,118783,NY,new york
36,061,Female,0-17,118783,NY,new york
36,061,Female,18-24,84654,NY,new york
36,061,Female,18-24,84654,NY,new york
36,061,Female,18-24,84654,NY,new york
36,061,Female,18-24,84654,NY,new york
36,061,Female,25-34,196168,NY,new york
36,061,Female,25-34,196168,NY,new york
36,061,Female,25-34,196168,NY,new york
36,061,Female,25-34,196168,NY,new york
36,061,Female,35-44,119714,NY,new york
36,061,Female,35-44,119714,NY,new york
36,061,Female,35-44,119714,NY,new york
36,061,Female,35-44,119714,NY,new york
36,061,Female,45-54,103405,NY,new york
36,061,Female,45-54,103405,NY,new york
36,061,Female,45-54,103405,NY,new york
36,061,Female,45-54,103405,NY,new york
36,061,Female,55-64,98996,NY,new york
36,061,Female,55-64,98996,NY,new york
36,061,Female,55-64,98996,NY,new york
36,061,Female,55-64,98996,NY,new york
36,061,Female,65+,150015,NY,new york
36,061,Female,65+,150015,NY,new york
36,061,Female,65+,150015,NY,new york
36,061,Female,65+,150015,NY,new york
36,061,Male,0-17,120868,NY,new york
36,061,Male,0-17,120868,NY,new york
36,061,Male,0-17,120868,NY,new york
36,061,Male,0-17,120868,NY,new york
36,061,Male,18-24,70435,NY,new york
36,061,Male,18-24,70435,NY,new york
36,061,Male,18-24,70435,NY,new york
36,061,Male,18-24,70435,NY,new york
36,061,Male,25-34,178175,NY,new york
36,061,Male,25-34,178175,NY,new york
36,061,Male,25-34,178175,NY,new york
36,061,Male,25-34,178175,NY,new york
36,061,Male,35-44,119088,NY,new york
36,061,Male,35-44,119088,NY,new york
36,061,Male,35-44,119088,NY,new york
36,061,Male,35-44,119088,NY,new york
36,061,Male,45-54,103707,NY,new york
36,061,Male,45-54,103707,NY,new york
36,061,Male,45-54,103707,NY,new york
36,061,Male,45-54,103707,NY,new york
36,061,Male,55-64,87166,NY,new york
36,061,Male,55-64,87166,NY,new york
36,061,Male,55-64,87166,NY,new york
36,061,Male,55-64,87166,NY,new york
36,061,Male,65+,102703,NY,new york
36,061,Male,65+,102703,NY,new york
36,061,Male,65+,102703,NY,new york
36,061,Male,65+,102703,NY,new york
36,063,Female,0-17,21178,NY,niagara
36,063,Female,0-17,21178,NY,niagara
36,063,Female,0-17,21178,NY,niagara
36,063,Female,0-17,21178,NY,niagara
36,063,Female,18-24,9295,NY,niagara
36,063,Female,18-24,9295,NY,niagara
36,063,Female,18-24,9295,NY,niagara
36,063,Female,18-24,9295,NY,niagara
36,063,Female,25-34,12850,NY,niagara
36,063,Female,25-34,12850,NY,niagara
36,063,Female,25-34,12850,NY,niagara
36,063,Female,25-34,12850,NY,niagara
36,063,Female,35-44,12076,NY,niagara
36,063,Female,35-44,12076,NY,niagara
36,063,Female,35-44,12076,NY,niagara
36,063,Female,35-44,12076,NY,niagara
36,063,Female,45-54,15864,NY,niagara
36,063,Female,45-54,15864,NY,niagara
36,063,Female,45-54,15864,NY,niagara
36,063,Female,45-54,15864,NY,niagara
36,063,Female,55-64,16565,NY,niagara
36,063,Female,55-64,16565,NY,niagara
36,063,Female,55-64,16565,NY,niagara
36,063,Female,55-64,16565,NY,niagara
36,063,Female,65+,21255,NY,niagara
36,063,Female,65+,21255,NY,niagara
36,063,Female,65+,21255,NY,niagara
36,063,Female,65+,21255,NY,niagara
36,063,Male,0-17,22063,NY,niagara
36,063,Male,0-17,22063,NY,niagara
36,063,Male,0-17,22063,NY,niagara
36,063,Male,0-17,22063,NY,niagara
36,063,Male,18-24,9637,NY,niagara
36,063,Male,18-24,9637,NY,niagara
36,063,Male,18-24,9637,NY,niagara
36,063,Male,18-24,9637,NY,niagara
36,063,Male,25-34,12743,NY,niagara
36,063,Male,25-34,12743,NY,niagara
36,063,Male,25-34,12743,NY,niagara
36,063,Male,25-34,12743,NY,niagara
36,063,Male,35-44,11703,NY,niagara
36,063,Male,35-44,11703,NY,niagara
36,063,Male,35-44,11703,NY,niagara
36,063,Male,35-44,11703,NY,niagara
36,063,Male,45-54,15039,NY,niagara
36,063,Male,45-54,15039,NY,niagara
36,063,Male,45-54,15039,NY,niagara
36,063,Male,45-54,15039,NY,niagara
36,063,Male,55-64,16045,NY,niagara
36,063,Male,55-64,16045,NY,niagara
36,063,Male,55-64,16045,NY,niagara
36,063,Male,55-64,16045,NY,niagara
36,063,Male,65+,16362,NY,niagara
36,063,Male,65+,16362,NY,niagara
36,063,Male,65+,16362,NY,niagara
36,063,Male,65+,16362,NY,niagara
36,065,Female,0-17,24203,NY,oneida
36,065,Female,0-17,24203,NY,oneida
36,065,Female,0-17,24203,NY,oneida
36,065,Female,0-17,24203,NY,oneida
36,065,Female,18-24,10766,NY,oneida
36,065,Female,18-24,10766,NY,oneida
36,065,Female,18-24,10766,NY,oneida
36,065,Female,18-24,10766,NY,oneida
36,065,Female,25-34,13622,NY,oneida
36,065,Female,25-34,13622,NY,oneida
36,065,Female,25-34,13622,NY,oneida
36,065,Female,25-34,13622,NY,oneida
36,065,Female,35-44,12630,NY,oneida
36,065,Female,35-44,12630,NY,oneida
36,065,Female,35-44,12630,NY,oneida
36,065,Female,35-44,12630,NY,oneida
36,065,Female,45-54,16020,NY,oneida
36,065,Female,45-54,16020,NY,oneida
36,065,Female,45-54,16020,NY,oneida
36,065,Female,45-54,16020,NY,oneida
36,065,Female,55-64,16060,NY,oneida
36,065,Female,55-64,16060,NY,oneida
36,065,Female,55-64,16060,NY,oneida
36,065,Female,55-64,16060,NY,oneida
36,065,Female,65+,23169,NY,oneida
36,065,Female,65+,23169,NY,oneida
36,065,Female,65+,23169,NY,oneida
36,065,Female,65+,23169,NY,oneida
36,065,Male,0-17,25298,NY,oneida
36,065,Male,0-17,25298,NY,oneida
36,065,Male,0-17,25298,NY,oneida
36,065,Male,0-17,25298,NY,oneida
36,065,Male,18-24,12140,NY,oneida
36,065,Male,18-24,12140,NY,oneida
36,065,Male,18-24,12140,NY,oneida
36,065,Male,18-24,12140,NY,oneida
36,065,Male,25-34,14963,NY,oneida
36,065,Male,25-34,14963,NY,oneida
36,065,Male,25-34,14963,NY,oneida
36,065,Male,25-34,14963,NY,oneida
36,065,Male,35-44,13181,NY,oneida
36,065,Male,35-44,13181,NY,oneida
36,065,Male,35-44,13181,NY,oneida
36,065,Male,35-44,13181,NY,oneida
36,065,Male,45-54,16561,NY,oneida
36,065,Male,45-54,16561,NY,oneida
36,065,Male,45-54,16561,NY,oneida
36,065,Male,45-54,16561,NY,oneida
36,065,Male,55-64,15861,NY,oneida
36,065,Male,55-64,15861,NY,oneida
36,065,Male,55-64,15861,NY,oneida
36,065,Male,55-64,15861,NY,oneida
36,065,Male,65+,17850,NY,oneida
36,065,Male,65+,17850,NY,oneida
36,065,Male,65+,17850,NY,oneida
36,065,Male,65+,17850,NY,oneida
36,067,Female,0-17,49609,NY,onondaga
36,067,Female,0-17,49609,NY,onondaga
36,067,Female,0-17,49609,NY,onondaga
36,067,Female,0-17,49609,NY,onondaga
36,067,Female,18-24,25427,NY,onondaga
36,067,Female,18-24,25427,NY,onondaga
36,067,Female,18-24,25427,NY,onondaga
36,067,Female,18-24,25427,NY,onondaga
36,067,Female,25-34,31211,NY,onondaga
36,067,Female,25-34,31211,NY,onondaga
36,067,Female,25-34,31211,NY,onondaga
36,067,Female,25-34,31211,NY,onondaga
36,067,Female,35-44,26944,NY,onondaga
36,067,Female,35-44,26944,NY,onondaga
36,067,Female,35-44,26944,NY,onondaga
36,067,Female,35-44,26944,NY,onondaga
36,067,Female,45-54,33723,NY,onondaga
36,067,Female,45-54,33723,NY,onondaga
36,067,Female,45-54,33723,NY,onondaga
36,067,Female,45-54,33723,NY,onondaga
36,067,Female,55-64,32980,NY,onondaga
36,067,Female,55-64,32980,NY,onondaga
36,067,Female,55-64,32980,NY,onondaga
36,067,Female,55-64,32980,NY,onondaga
36,067,Female,65+,42090,NY,onondaga
36,067,Female,65+,42090,NY,onondaga
36,067,Female,65+,42090,NY,onondaga
36,067,Female,65+,42090,NY,onondaga
36,067,Male,0-17,52020,NY,onondaga
36,067,Male,0-17,52020,NY,onondaga
36,067,Male,0-17,52020,NY,onondaga
36,067,Male,0-17,52020,NY,onondaga
36,067,Male,18-24,24100,NY,onondaga
36,067,Male,18-24,24100,NY,onondaga
36,067,Male,18-24,24100,NY,onondaga
36,067,Male,18-24,24100,NY,onondaga
36,067,Male,25-34,30593,NY,onondaga
36,067,Male,25-34,30593,NY,onondaga
36,067,Male,25-34,30593,NY,onondaga
36,067,Male,25-34,30593,NY,onondaga
36,067,Male,35-44,25275,NY,onondaga
36,067,Male,35-44,25275,NY,onondaga
36,067,Male,35-44,25275,NY,onondaga
36,067,Male,35-44,25275,NY,onondaga
36,067,Male,45-54,31439,NY,onondaga
36,067,Male,45-54,31439,NY,onondaga
36,067,Male,45-54,31439,NY,onondaga
36,067,Male,45-54,31439,NY,onondaga
36,067,Male,55-64,30797,NY,onondaga
36,067,Male,55-64,30797,NY,onondaga
36,067,Male,55-64,30797,NY,onondaga
36,067,Male,55-64,30797,NY,onondaga
36,067,Male,65+,31461,NY,onondaga
36,067,Male,65+,31461,NY,onondaga
36,067,Male,65+,31461,NY,onondaga
36,067,Male,65+,31461,NY,onondaga
36,069,Female,0-17,11081,NY,ontario
36,069,Female,0-17,11081,NY,ontario
36,069,Female,0-17,11081,NY,ontario
36,069,Female,0-17,11081,NY,ontario
36,069,Female,18-24,5057,NY,ontario
36,069,Female,18-24,5057,NY,ontario
36,069,Female,18-24,5057,NY,ontario
36,069,Female,18-24,5057,NY,ontario
36,069,Female,25-34,5761,NY,ontario
36,069,Female,25-34,5761,NY,ontario
36,069,Female,25-34,5761,NY,ontario
36,069,Female,25-34,5761,NY,ontario
36,069,Female,35-44,6159,NY,ontario
36,069,Female,35-44,6159,NY,ontario
36,069,Female,35-44,6159,NY,ontario
36,069,Female,35-44,6159,NY,ontario
36,069,Female,45-54,8312,NY,ontario
36,069,Female,45-54,8312,NY,ontario
36,069,Female,45-54,8312,NY,ontario
36,069,Female,45-54,8312,NY,ontario
36,069,Female,55-64,8385,NY,ontario
36,069,Female,55-64,8385,NY,ontario
36,069,Female,55-64,8385,NY,ontario
36,069,Female,55-64,8385,NY,ontario
36,069,Female,65+,11024,NY,ontario
36,069,Female,65+,11024,NY,ontario
36,069,Female,65+,11024,NY,ontario
36,069,Female,65+,11024,NY,ontario
36,069,Male,0-17,11703,NY,ontario
36,069,Male,0-17,11703,NY,ontario
36,069,Male,0-17,11703,NY,ontario
36,069,Male,0-17,11703,NY,ontario
36,069,Male,18-24,5296,NY,ontario
36,069,Male,18-24,5296,NY,ontario
36,069,Male,18-24,5296,NY,ontario
36,069,Male,18-24,5296,NY,ontario
36,069,Male,25-34,5913,NY,ontario
36,069,Male,25-34,5913,NY,ontario
36,069,Male,25-34,5913,NY,ontario
36,069,Male,25-34,5913,NY,ontario
36,069,Male,35-44,5915,NY,ontario
36,069,Male,35-44,5915,NY,ontario
36,069,Male,35-44,5915,NY,ontario
36,069,Male,35-44,5915,NY,ontario
36,069,Male,45-54,7955,NY,ontario
36,069,Male,45-54,7955,NY,ontario
36,069,Male,45-54,7955,NY,ontario
36,069,Male,45-54,7955,NY,ontario
36,069,Male,55-64,8028,NY,ontario
36,069,Male,55-64,8028,NY,ontario
36,069,Male,55-64,8028,NY,ontario
36,069,Male,55-64,8028,NY,ontario
36,069,Male,65+,8902,NY,ontario
36,069,Male,65+,8902,NY,ontario
36,069,Male,65+,8902,NY,ontario
36,069,Male,65+,8902,NY,ontario
36,071,Female,0-17,47314,NY,orange
36,071,Female,0-17,47314,NY,orange
36,071,Female,0-17,47314,NY,orange
36,071,Female,0-17,47314,NY,orange
36,071,Female,18-24,17369,NY,orange
36,071,Female,18-24,17369,NY,orange
36,071,Female,18-24,17369,NY,orange
36,071,Female,18-24,17369,NY,orange
36,071,Female,25-34,21141,NY,orange
36,071,Female,25-34,21141,NY,orange
36,071,Female,25-34,21141,NY,orange
36,071,Female,25-34,21141,NY,orange
36,071,Female,35-44,23353,NY,orange
36,071,Female,35-44,23353,NY,orange
36,071,Female,35-44,23353,NY,orange
36,071,Female,35-44,23353,NY,orange
36,071,Female,45-54,28347,NY,orange
36,071,Female,45-54,28347,NY,orange
36,071,Female,45-54,28347,NY,orange
36,071,Female,45-54,28347,NY,orange
36,071,Female,55-64,23738,NY,orange
36,071,Female,55-64,23738,NY,orange
36,071,Female,55-64,23738,NY,orange
36,071,Female,55-64,23738,NY,orange
36,071,Female,65+,27475,NY,orange
36,071,Female,65+,27475,NY,orange
36,071,Female,65+,27475,NY,orange
36,071,Female,65+,27475,NY,orange
36,071,Male,0-17,50229,NY,orange
36,071,Male,0-17,50229,NY,orange
36,071,Male,0-17,50229,NY,orange
36,071,Male,0-17,50229,NY,orange
36,071,Male,18-24,22815,NY,orange
36,071,Male,18-24,22815,NY,orange
36,071,Male,18-24,22815,NY,orange
36,071,Male,18-24,22815,NY,orange
36,071,Male,25-34,21734,NY,orange
36,071,Male,25-34,21734,NY,orange
36,071,Male,25-34,21734,NY,orange
36,071,Male,25-34,21734,NY,orange
36,071,Male,35-44,22655,NY,orange
36,071,Male,35-44,22655,NY,orange
36,071,Male,35-44,22655,NY,orange
36,071,Male,35-44,22655,NY,orange
36,071,Male,45-54,27391,NY,orange
36,071,Male,45-54,27391,NY,orange
36,071,Male,45-54,27391,NY,orange
36,071,Male,45-54,27391,NY,orange
36,071,Male,55-64,23076,NY,orange
36,071,Male,55-64,23076,NY,orange
36,071,Male,55-64,23076,NY,orange
36,071,Male,55-64,23076,NY,orange
36,071,Male,65+,21537,NY,orange
36,071,Male,65+,21537,NY,orange
36,071,Male,65+,21537,NY,orange
36,071,Male,65+,21537,NY,orange
36,073,Female,0-17,4184,NY,orleans
36,073,Female,0-17,4184,NY,orleans
36,073,Female,0-17,4184,NY,orleans
36,073,Female,0-17,4184,NY,orleans
36,073,Female,18-24,1610,NY,orleans
36,073,Female,18-24,1610,NY,orleans
36,073,Female,18-24,1610,NY,orleans
36,073,Female,18-24,1610,NY,orleans
36,073,Female,25-34,2638,NY,orleans
36,073,Female,25-34,2638,NY,orleans
36,073,Female,25-34,2638,NY,orleans
36,073,Female,25-34,2638,NY,orleans
36,073,Female,35-44,2345,NY,orleans
36,073,Female,35-44,2345,NY,orleans
36,073,Female,35-44,2345,NY,orleans
36,073,Female,35-44,2345,NY,orleans
36,073,Female,45-54,3274,NY,orleans
36,073,Female,45-54,3274,NY,orleans
36,073,Female,45-54,3274,NY,orleans
36,073,Female,45-54,3274,NY,orleans
36,073,Female,55-64,3121,NY,orleans
36,073,Female,55-64,3121,NY,orleans
36,073,Female,55-64,3121,NY,orleans
36,073,Female,55-64,3121,NY,orleans
36,073,Female,65+,3750,NY,orleans
36,073,Female,65+,3750,NY,orleans
36,073,Female,65+,3750,NY,orleans
36,073,Female,65+,3750,NY,orleans
36,073,Male,0-17,4161,NY,orleans
36,073,Male,0-17,4161,NY,orleans
36,073,Male,0-17,4161,NY,orleans
36,073,Male,0-17,4161,NY,orleans
36,073,Male,18-24,1925,NY,orleans
36,073,Male,18-24,1925,NY,orleans
36,073,Male,18-24,1925,NY,orleans
36,073,Male,18-24,1925,NY,orleans
36,073,Male,25-34,2779,NY,orleans
36,073,Male,25-34,2779,NY,orleans
36,073,Male,25-34,2779,NY,orleans
36,073,Male,25-34,2779,NY,orleans
36,073,Male,35-44,2347,NY,orleans
36,073,Male,35-44,2347,NY,orleans
36,073,Male,35-44,2347,NY,orleans
36,073,Male,35-44,2347,NY,orleans
36,073,Male,45-54,3298,NY,orleans
36,073,Male,45-54,3298,NY,orleans
36,073,Male,45-54,3298,NY,orleans
36,073,Male,45-54,3298,NY,orleans
36,073,Male,55-64,3057,NY,orleans
36,073,Male,55-64,3057,NY,orleans
36,073,Male,55-64,3057,NY,orleans
36,073,Male,55-64,3057,NY,orleans
36,073,Male,65+,3095,NY,orleans
36,073,Male,65+,3095,NY,orleans
36,073,Male,65+,3095,NY,orleans
36,073,Male,65+,3095,NY,orleans
36,075,Female,0-17,12445,NY,oswego
36,075,Female,0-17,12445,NY,oswego
36,075,Female,0-17,12445,NY,oswego
36,075,Female,0-17,12445,NY,oswego
36,075,Female,18-24,6822,NY,oswego
36,075,Female,18-24,6822,NY,oswego
36,075,Female,18-24,6822,NY,oswego
36,075,Female,18-24,6822,NY,oswego
36,075,Female,25-34,6845,NY,oswego
36,075,Female,25-34,6845,NY,oswego
36,075,Female,25-34,6845,NY,oswego
36,075,Female,25-34,6845,NY,oswego
36,075,Female,35-44,6799,NY,oswego
36,075,Female,35-44,6799,NY,oswego
36,075,Female,35-44,6799,NY,oswego
36,075,Female,35-44,6799,NY,oswego
36,075,Female,45-54,8974,NY,oswego
36,075,Female,45-54,8974,NY,oswego
36,075,Female,45-54,8974,NY,oswego
36,075,Female,45-54,8974,NY,oswego
36,075,Female,55-64,8371,NY,oswego
36,075,Female,55-64,8371,NY,oswego
36,075,Female,55-64,8371,NY,oswego
36,075,Female,55-64,8371,NY,oswego
36,075,Female,65+,9549,NY,oswego
36,075,Female,65+,9549,NY,oswego
36,075,Female,65+,9549,NY,oswego
36,075,Female,65+,9549,NY,oswego
36,075,Male,0-17,13279,NY,oswego
36,075,Male,0-17,13279,NY,oswego
36,075,Male,0-17,13279,NY,oswego
36,075,Male,0-17,13279,NY,oswego
36,075,Male,18-24,7086,NY,oswego
36,075,Male,18-24,7086,NY,oswego
36,075,Male,18-24,7086,NY,oswego
36,075,Male,18-24,7086,NY,oswego
36,075,Male,25-34,7328,NY,oswego
36,075,Male,25-34,7328,NY,oswego
36,075,Male,25-34,7328,NY,oswego
36,075,Male,25-34,7328,NY,oswego
36,075,Male,35-44,6525,NY,oswego
36,075,Male,35-44,6525,NY,oswego
36,075,Male,35-44,6525,NY,oswego
36,075,Male,35-44,6525,NY,oswego
36,075,Male,45-54,9035,NY,oswego
36,075,Male,45-54,9035,NY,oswego
36,075,Male,45-54,9035,NY,oswego
36,075,Male,45-54,9035,NY,oswego
36,075,Male,55-64,8639,NY,oswego
36,075,Male,55-64,8639,NY,oswego
36,075,Male,55-64,8639,NY,oswego
36,075,Male,55-64,8639,NY,oswego
36,075,Male,65+,8136,NY,oswego
36,075,Male,65+,8136,NY,oswego
